Date,Time,Open,High,Low,Close
2024/8/26,11:15:00,22287,22323,22275,22283
2024/8/26,11:30:00,22282,22289,22240,22249
2024/8/26,11:45:00,22247,22250,22192,22228
2024/8/26,12:00:00,22226,22238,22179,22230
2024/8/26,12:15:00,22228,22272,22219,22251
2024/8/26,12:30:00,22248,22254,22215,22245
2024/8/26,12:45:00,22245,22248,22188,22199
2024/8/26,13:00:00,22198,22205,22156,22170
2024/8/26,13:15:00,22168,22188,22131,22183
2024/8/26,13:30:00,22182,22222,22175,22206
2024/8/27,08:45:00,22112,22125,22045,22054
2024/8/27,09:00:00,22055,22080,22016,22025
2024/8/27,09:15:00,22025,22077,22022,22048
2024/8/27,09:30:00,22049,22093,21998,22076
2024/8/27,09:45:00,22079,22166,22067,22114
2024/8/27,10:00:00,22114,22115,22047,22049
2024/8/27,10:15:00,22050,22082,22034,22053
2024/8/27,10:30:00,22052,22081,22043,22070
2024/8/27,10:45:00,22070,22082,22048,22048
2024/8/27,11:00:00,22048,22065,22012,22030
2024/8/27,11:15:00,22030,22072,22028,22051
2024/8/27,11:30:00,22052,22073,22047,22060
2024/8/27,11:45:00,22060,22090,22060,22087
2024/8/27,12:00:00,22086,22119,22083,22104
2024/8/27,12:15:00,22105,22140,22092,22133
2024/8/27,12:30:00,22131,22153,22115,22116
2024/8/27,12:45:00,22117,22135,22114,22125
2024/8/27,13:00:00,22124,22210,22115,22197
2024/8/27,13:15:00,22196,22207,22153,22157
2024/8/27,13:30:00,22158,22165,22139,22146
2024/8/28,08:45:00,22181,22189,22101,22187
2024/8/28,09:00:00,22187,22211,22160,22164
2024/8/28,09:15:00,22167,22189,22133,22146
2024/8/28,09:30:00,22147,22150,22088,22146
2024/8/28,09:45:00,22144,22154,22106,22115
2024/8/28,10:00:00,22113,22113,22048,22092
2024/8/28,10:15:00,22093,22120,22078,22080
2024/8/28,10:30:00,22078,22164,22070,22155
2024/8/28,10:45:00,22154,22160,22143,22149
2024/8/28,11:00:00,22148,22188,22136,22171
2024/8/28,11:15:00,22173,22200,22164,22177
2024/8/28,11:30:00,22177,22225,22171,22216
2024/8/28,11:45:00,22215,22264,22214,22248
2024/8/28,12:00:00,22249,22306,22248,22287
2024/8/28,12:15:00,22285,22378,22282,22348
2024/8/28,12:30:00,22348,22353,22325,22338
2024/8/28,12:45:00,22338,22372,22333,22354
2024/8/28,13:00:00,22353,22357,22333,22348
2024/8/28,13:15:00,22346,22393,22338,22390
2024/8/28,13:30:00,22389,22414,22366,22401
2024/8/29,08:45:00,21938,22046,21900,22001
2024/8/29,09:00:00,22002,22084,21999,22004
2024/8/29,09:15:00,22005,22044,21958,21959
2024/8/29,09:30:00,21960,22088,21945,22062
2024/8/29,09:45:00,22065,22080,22002,22003
2024/8/29,10:00:00,22005,22055,21981,22028
2024/8/29,10:15:00,22026,22109,22013,22107
2024/8/29,10:30:00,22108,22127,22080,22101
2024/8/29,10:45:00,22101,22150,22082,22131
2024/8/29,11:00:00,22131,22180,22122,22155
2024/8/29,11:15:00,22155,22172,22139,22147
2024/8/29,11:30:00,22145,22156,22123,22128
2024/8/29,11:45:00,22129,22163,22113,22163
2024/8/29,12:00:00,22162,22184,22157,22170
2024/8/29,12:15:00,22170,22223,22165,22222
2024/8/29,12:30:00,22222,22224,22173,22181
2024/8/29,12:45:00,22180,22245,22172,22222
2024/8/29,13:00:00,22221,22244,22205,22207
2024/8/29,13:15:00,22208,22212,22167,22180
2024/8/29,13:30:00,22178,22189,22152,22176
2024/8/30,08:45:00,22320,22335,22268,22269
2024/8/30,09:00:00,22268,22310,22243,22245
2024/8/30,09:15:00,22247,22263,22218,22224
2024/8/30,09:30:00,22223,22286,22219,22273
2024/8/30,09:45:00,22273,22293,22247,22262
2024/8/30,10:00:00,22265,22272,22218,22239
2024/8/30,10:15:00,22238,22268,22213,22259
2024/8/30,10:30:00,22259,22285,22245,22282
2024/8/30,10:45:00,22283,22308,22277,22300
2024/8/30,11:00:00,22298,22327,22262,22270
2024/8/30,11:15:00,22270,22279,22253,22256
2024/8/30,11:30:00,22256,22283,22252,22283
2024/8/30,11:45:00,22283,22322,22268,22316
2024/8/30,12:00:00,22313,22348,22301,22315
2024/8/30,12:15:00,22315,22324,22298,22303
2024/8/30,12:30:00,22304,22322,22303,22319
2024/8/30,12:45:00,22319,22366,22315,22353
2024/8/30,13:00:00,22356,22356,22308,22314
2024/8/30,13:15:00,22315,22330,22281,22289
2024/8/30,13:30:00,22289,22323,22281,22323
2024/9/2,08:45:00,22318,22432,22305,22401
2024/9/2,09:00:00,22401,22448,22334,22344
2024/9/2,09:15:00,22347,22400,22341,22362
2024/9/2,09:30:00,22364,22404,22303,22309
2024/9/2,09:45:00,22308,22340,22276,22315
2024/9/2,10:00:00,22312,22312,22195,22228
2024/9/2,10:15:00,22228,22260,22191,22236
2024/9/2,10:30:00,22235,22261,22215,22254
2024/9/2,10:45:00,22254,22279,22230,22238
2024/9/2,11:00:00,22237,22266,22227,22261
2024/9/2,11:15:00,22265,22274,22215,22215
2024/9/2,11:30:00,22217,22231,22182,22207
2024/9/2,11:45:00,22207,22238,22199,22228
2024/9/2,12:00:00,22226,22242,22185,22198
2024/9/2,12:15:00,22197,22222,22176,22218
2024/9/2,12:30:00,22218,22228,22192,22196
2024/9/2,12:45:00,22195,22214,22181,22212
2024/9/2,13:00:00,22210,22214,22185,22189
2024/9/2,13:15:00,22189,22226,22172,22220
2024/9/2,13:30:00,22220,22243,22202,22227
2024/9/3,08:45:00,22205,22222,22177,22222
2024/9/3,09:00:00,22222,22265,22184,22263
2024/9/3,09:15:00,22261,22283,22226,22272
2024/9/3,09:30:00,22273,22290,22238,22270
2024/9/3,09:45:00,22271,22314,22270,22299
2024/9/3,10:00:00,22297,22304,22262,22282
2024/9/3,10:15:00,22281,22286,22220,22237
2024/9/3,10:30:00,22237,22242,22145,22173
2024/9/3,10:45:00,22171,22171,22128,22144
2024/9/3,11:00:00,22142,22144,22079,22081
2024/9/3,11:15:00,22083,22109,22055,22106
2024/9/3,11:30:00,22104,22122,22100,22110
2024/9/3,11:45:00,22109,22134,22090,22116
2024/9/3,12:00:00,22117,22117,22085,22102
2024/9/3,12:15:00,22103,22130,22094,22105
2024/9/3,12:30:00,22107,22129,22103,22113
2024/9/3,12:45:00,22113,22125,22088,22094
2024/9/3,13:00:00,22096,22130,22096,22130
2024/9/3,13:15:00,22128,22130,22082,22084
2024/9/3,13:30:00,22084,22092,22000,22070
2024/9/4,08:45:00,21246,21280,21007,21041
2024/9/4,09:00:00,21046,21099,20828,21024
2024/9/4,09:15:00,21021,21232,21007,21220
2024/9/4,09:30:00,21220,21347,21182,21196
2024/9/4,09:45:00,21194,21316,21172,21244
2024/9/4,10:00:00,21244,21269,21206,21254
2024/9/4,10:15:00,21254,21328,21248,21309
2024/9/4,10:30:00,21307,21338,21251,21254
2024/9/4,10:45:00,21253,21274,21190,21209
2024/9/4,11:00:00,21211,21265,21193,21201
2024/9/4,11:15:00,21200,21203,21123,21142
2024/9/4,11:30:00,21143,21156,21115,21147
2024/9/4,11:45:00,21144,21172,21116,21149
2024/9/4,12:00:00,21147,21235,21147,21213
2024/9/4,12:15:00,21213,21214,21146,21155
2024/9/4,12:30:00,21155,21165,21133,21152
2024/9/4,12:45:00,21152,21154,21093,21115
2024/9/4,13:00:00,21115,21116,21015,21019
2024/9/4,13:15:00,21019,21064,21004,21022
2024/9/4,13:30:00,21021,21028,20930,20947
2024/9/5,08:45:00,21310,21310,21244,21250
2024/9/5,09:00:00,21250,21321,21245,21308
2024/9/5,09:15:00,21306,21383,21286,21359
2024/9/5,09:30:00,21360,21454,21348,21441
2024/9/5,09:45:00,21441,21450,21371,21393
2024/9/5,10:00:00,21392,21415,21304,21311
2024/9/5,10:15:00,21310,21370,21273,21369
2024/9/5,10:30:00,21368,21376,21335,21358
2024/9/5,10:45:00,21360,21387,21352,21363
2024/9/5,11:00:00,21366,21385,21309,21320
2024/9/5,11:15:00,21320,21344,21306,21335
2024/9/5,11:30:00,21333,21335,21288,21318
2024/9/5,11:45:00,21319,21320,21240,21246
2024/9/5,12:00:00,21248,21264,21216,21259
2024/9/5,12:15:00,21259,21268,21209,21209
2024/9/5,12:30:00,21210,21212,21151,21153
2024/9/5,12:45:00,21153,21179,21113,21129
2024/9/5,13:00:00,21127,21141,21056,21106
2024/9/5,13:15:00,21109,21150,21098,21134
2024/9/5,13:30:00,21133,21191,21122,21183
2024/9/6,08:45:00,21211,21247,21156,21220
2024/9/6,09:00:00,21217,21227,21013,21133
2024/9/6,09:15:00,21136,21280,21110,21260
2024/9/6,09:30:00,21259,21325,21218,21314
2024/9/6,09:45:00,21313,21353,21302,21315
2024/9/6,10:00:00,21314,21420,21290,21382
2024/9/6,10:15:00,21381,21435,21354,21369
2024/9/6,10:30:00,21369,21379,21317,21335
2024/9/6,10:45:00,21339,21349,21291,21333
2024/9/6,11:00:00,21336,21396,21331,21375
2024/9/6,11:15:00,21378,21386,21344,21357
2024/9/6,11:30:00,21358,21383,21331,21338
2024/9/6,11:45:00,21340,21364,21324,21340
2024/9/6,12:00:00,21341,21362,21331,21345
2024/9/6,12:15:00,21344,21393,21330,21376
2024/9/6,12:30:00,21376,21389,21356,21379
2024/9/6,12:45:00,21377,21399,21363,21380
2024/9/6,13:00:00,21381,21394,21369,21371
2024/9/6,13:15:00,21370,21384,21359,21360
2024/9/6,13:30:00,21361,21370,21306,21319
2024/9/9,08:45:00,20734,20800,20616,20790
2024/9/9,09:00:00,20788,20954,20784,20920
2024/9/9,09:15:00,20920,20930,20832,20888
2024/9/9,09:30:00,20887,20933,20857,20918
2024/9/9,09:45:00,20918,21018,20912,20979
2024/9/9,10:00:00,20982,21002,20920,20939
2024/9/9,10:15:00,20940,20992,20888,20911
2024/9/9,10:30:00,20909,20955,20902,20905
2024/9/9,10:45:00,20906,20961,20897,20952
2024/9/9,11:00:00,20953,20995,20952,20985
2024/9/9,11:15:00,20983,20996,20929,20943
2024/9/9,11:30:00,20943,20962,20933,20949
2024/9/9,11:45:00,20948,20983,20940,20972
2024/9/9,12:00:00,20971,21086,20957,21081
2024/9/9,12:15:00,21081,21084,21012,21017
2024/9/9,12:30:00,21017,21074,21010,21063
2024/9/9,12:45:00,21063,21111,21062,21070
2024/9/9,13:00:00,21071,21096,21066,21078
2024/9/9,13:15:00,21077,21122,21069,21080
2024/9/9,13:30:00,21079,21125,21070,21073
2024/9/10,08:45:00,21233,21281,21180,21202
2024/9/10,09:00:00,21202,21246,21159,21170
2024/9/10,09:15:00,21172,21234,21155,21178
2024/9/10,09:30:00,21179,21180,21082,21106
2024/9/10,09:45:00,21108,21156,21061,21124
2024/9/10,10:00:00,21125,21127,21025,21053
2024/9/10,10:15:00,21055,21109,21033,21103
2024/9/10,10:30:00,21101,21174,21083,21174
2024/9/10,10:45:00,21172,21183,21134,21160
2024/9/10,11:00:00,21162,21194,21107,21108
2024/9/10,11:15:00,21110,21121,21068,21096
2024/9/10,11:30:00,21098,21110,21068,21076
2024/9/10,11:45:00,21075,21109,21061,21109
2024/9/10,12:00:00,21110,21139,21079,21079
2024/9/10,12:15:00,21081,21086,21001,21005
2024/9/10,12:30:00,21006,21007,20917,20964
2024/9/10,12:45:00,20961,20969,20905,20956
2024/9/10,13:00:00,20954,21048,20950,21045
2024/9/10,13:15:00,21044,21115,21044,21063
2024/9/10,13:30:00,21063,21065,20974,21000
2024/9/11,08:45:00,21100,21110,21045,21052
2024/9/11,09:00:00,21049,21093,20972,21025
2024/9/11,09:15:00,21025,21097,20995,21095
2024/9/11,09:30:00,21095,21119,20988,21101
2024/9/11,09:45:00,21101,21130,21061,21063
2024/9/11,10:00:00,21064,21092,21034,21057
2024/9/11,10:15:00,21056,21110,21041,21089
2024/9/11,10:30:00,21090,21126,21055,21116
2024/9/11,10:45:00,21113,21121,21077,21083
2024/9/11,11:00:00,21082,21102,21048,21050
2024/9/11,11:15:00,21053,21056,21007,21042
2024/9/11,11:30:00,21041,21041,20990,21012
2024/9/11,11:45:00,21013,21041,21001,21032
2024/9/11,12:00:00,21032,21039,20996,21010
2024/9/11,12:15:00,21007,21052,20994,21047
2024/9/11,12:30:00,21047,21056,21025,21054
2024/9/11,12:45:00,21053,21056,21036,21042
2024/9/11,13:00:00,21042,21066,21032,21045
2024/9/11,13:15:00,21046,21053,20950,20966
2024/9/11,13:30:00,20966,21018,20957,21005
2024/9/12,08:45:00,21597,21650,21561,21581
2024/9/12,09:00:00,21581,21583,21461,21464
2024/9/12,09:15:00,21463,21525,21462,21473
2024/9/12,09:30:00,21473,21688,21472,21679
2024/9/12,09:45:00,21677,21682,21630,21674
2024/9/12,10:00:00,21675,21696,21615,21644
2024/9/12,10:15:00,21645,21720,21632,21716
2024/9/12,10:30:00,21716,21750,21716,21747
2024/9/12,10:45:00,21747,21780,21719,21727
2024/9/12,11:00:00,21726,21745,21711,21716
2024/9/12,11:15:00,21717,21733,21705,21706
2024/9/12,11:30:00,21706,21732,21695,21723
2024/9/12,11:45:00,21723,21723,21696,21713
2024/9/12,12:00:00,21714,21717,21683,21690
2024/9/12,12:15:00,21691,21696,21658,21686
2024/9/12,12:30:00,21684,21736,21683,21732
2024/9/12,12:45:00,21733,21736,21682,21685
2024/9/12,13:00:00,21686,21692,21666,21668
2024/9/12,13:15:00,21668,21692,21644,21690
2024/9/12,13:30:00,21688,21712,21671,21711
2024/9/13,08:45:00,21800,21800,21717,21749
2024/9/13,09:00:00,21748,21770,21721,21730
2024/9/13,09:15:00,21729,21759,21704,21734
2024/9/13,09:30:00,21733,21785,21721,21721
2024/9/13,09:45:00,21721,21738,21693,21697
2024/9/13,10:00:00,21695,21730,21683,21724
2024/9/13,10:15:00,21724,21727,21688,21690
2024/9/13,10:30:00,21690,21708,21663,21679
2024/9/13,10:45:00,21680,21686,21657,21683
2024/9/13,11:00:00,21684,21725,21678,21716
2024/9/13,11:15:00,21715,21732,21708,21720
2024/9/13,11:30:00,21720,21740,21708,21738
2024/9/13,11:45:00,21737,21738,21716,21735
2024/9/13,12:00:00,21736,21754,21723,21733
2024/9/13,12:15:00,21732,21753,21732,21753
2024/9/13,12:30:00,21754,21789,21744,21780
2024/9/13,12:45:00,21778,21786,21760,21762
2024/9/13,13:00:00,21762,21785,21756,21782
2024/9/13,13:15:00,21782,21788,21762,21784
2024/9/13,13:30:00,21786,21833,21782,21820
2024/9/16,08:45:00,21807,21852,21802,21825
2024/9/16,09:00:00,21824,21827,21779,21790
2024/9/16,09:15:00,21790,21796,21754,21793
2024/9/16,09:30:00,21793,21814,21784,21793
2024/9/16,09:45:00,21792,21807,21778,21793
2024/9/16,10:00:00,21794,21794,21757,21771
2024/9/16,10:15:00,21772,21805,21768,21795
2024/9/16,10:30:00,21796,21796,21764,21771
2024/9/16,10:45:00,21769,21788,21735,21763
2024/9/16,11:00:00,21762,21805,21757,21802
2024/9/16,11:15:00,21800,21808,21793,21799
2024/9/16,11:30:00,21798,21836,21795,21815
2024/9/16,11:45:00,21815,21831,21808,21830
2024/9/16,12:00:00,21828,21868,21818,21857
2024/9/16,12:15:00,21857,21871,21839,21850
2024/9/16,12:30:00,21850,21863,21842,21846
2024/9/16,12:45:00,21848,21860,21836,21838
2024/9/16,13:00:00,21840,21863,21835,21835
2024/9/16,13:15:00,21835,21847,21822,21826
2024/9/16,13:30:00,21826,21842,21811,21813
2024/9/18,08:45:00,21730,21794,21718,21769
2024/9/18,09:00:00,21773,21800,21727,21748
2024/9/18,09:15:00,21746,21765,21726,21747
2024/9/18,09:30:00,21747,21779,21741,21774
2024/9/18,09:45:00,21774,21864,21774,21832
2024/9/18,10:00:00,21831,21855,21810,21812
2024/9/18,10:15:00,21812,21846,21801,21840
2024/9/18,10:30:00,21840,21872,21800,21801
2024/9/18,10:45:00,21802,21833,21800,21821
2024/9/18,11:00:00,21819,21824,21751,21760
2024/9/18,11:15:00,21761,21770,21753,21768
2024/9/18,11:30:00,21768,21769,21711,21743
2024/9/18,11:45:00,21742,21748,21705,21707
2024/9/18,12:00:00,21710,21719,21658,21673
2024/9/18,12:15:00,21673,21713,21654,21685
2024/9/18,12:30:00,21685,21697,21625,21642
2024/9/18,12:45:00,21643,21652,21589,21602
2024/9/18,13:00:00,21603,21627,21560,21619
2024/9/18,13:15:00,21618,21621,21612,21619
2024/9/19,08:45:00,21763,21789,21713,21713
2024/9/19,09:00:00,21714,21752,21661,21679
2024/9/19,09:15:00,21679,21726,21666,21704
2024/9/19,09:30:00,21704,21746,21689,21716
2024/9/19,09:45:00,21716,21766,21710,21765
2024/9/19,10:00:00,21764,21869,21763,21862
2024/9/19,10:15:00,21862,21915,21860,21902
2024/9/19,10:30:00,21901,21977,21894,21974
2024/9/19,10:45:00,21975,21999,21954,21978
2024/9/19,11:00:00,21979,21986,21935,21956
2024/9/19,11:15:00,21955,21964,21928,21958
2024/9/19,11:30:00,21959,21992,21949,21968
2024/9/19,11:45:00,21967,22038,21966,22037
2024/9/19,12:00:00,22038,22049,22020,22026
2024/9/19,12:15:00,22026,22039,22016,22018
2024/9/19,12:30:00,22018,22027,21997,22008
2024/9/19,12:45:00,22006,22060,22006,22052
2024/9/19,13:00:00,22050,22078,22034,22038
2024/9/19,13:15:00,22041,22058,22028,22053
2024/9/19,13:30:00,22051,22082,22050,22074
2024/9/20,08:45:00,22345,22384,22302,22368
2024/9/20,09:00:00,22367,22425,22360,22393
2024/9/20,09:15:00,22394,22399,22321,22330
2024/9/20,09:30:00,22330,22358,22290,22322
2024/9/20,09:45:00,22324,22358,22280,22321
2024/9/20,10:00:00,22320,22346,22292,22309
2024/9/20,10:15:00,22309,22326,22260,22273
2024/9/20,10:30:00,22274,22289,22225,22233
2024/9/20,10:45:00,22234,22276,22227,22261
2024/9/20,11:00:00,22261,22266,22211,22239
2024/9/20,11:15:00,22237,22273,22230,22253
2024/9/20,11:30:00,22254,22295,22252,22276
2024/9/20,11:45:00,22277,22296,22251,22255
2024/9/20,12:00:00,22255,22275,22238,22264
2024/9/20,12:15:00,22262,22284,22242,22282
2024/9/20,12:30:00,22282,22310,22282,22305
2024/9/20,12:45:00,22305,22320,22297,22302
2024/9/20,13:00:00,22301,22301,22248,22250
2024/9/20,13:15:00,22251,22252,22186,22195
2024/9/20,13:30:00,22193,22222,22188,22220
2024/9/23,08:45:00,22291,22327,22275,22286
2024/9/23,09:00:00,22286,22338,22272,22312
2024/9/23,09:15:00,22310,22361,22271,22356
2024/9/23,09:30:00,22355,22392,22344,22358
2024/9/23,09:45:00,22358,22377,22300,22314
2024/9/23,10:00:00,22315,22315,22258,22300
2024/9/23,10:15:00,22298,22337,22281,22304
2024/9/23,10:30:00,22305,22338,22280,22316
2024/9/23,10:45:00,22316,22347,22312,22312
2024/9/23,11:00:00,22312,22332,22302,22330
2024/9/23,11:15:00,22329,22353,22315,22321
2024/9/23,11:30:00,22319,22338,22316,22326
2024/9/23,11:45:00,22328,22348,22311,22318
2024/9/23,12:00:00,22317,22329,22311,22325
2024/9/23,12:15:00,22326,22355,22325,22332
2024/9/23,12:30:00,22332,22352,22322,22332
2024/9/23,12:45:00,22333,22338,22318,22322
2024/9/23,13:00:00,22321,22339,22302,22304
2024/9/23,13:15:00,22305,22337,22303,22335
2024/9/23,13:30:00,22334,22361,22323,22338
2024/9/24,08:45:00,22298,22316,22237,22264
2024/9/24,09:00:00,22266,22344,22259,22336
2024/9/24,09:15:00,22336,22365,22290,22294
2024/9/24,09:30:00,22294,22297,22250,22286
2024/9/24,09:45:00,22286,22286,22210,22227
2024/9/24,10:00:00,22228,22228,22152,22186
2024/9/24,10:15:00,22185,22214,22179,22208
2024/9/24,10:30:00,22207,22242,22195,22234
2024/9/24,10:45:00,22233,22282,22226,22274
2024/9/24,11:00:00,22272,22292,22268,22283
2024/9/24,11:15:00,22284,22312,22282,22301
2024/9/24,11:30:00,22300,22337,22289,22337
2024/9/24,11:45:00,22335,22342,22305,22325
2024/9/24,12:00:00,22325,22357,22321,22342
2024/9/24,12:15:00,22342,22382,22318,22382
2024/9/24,12:30:00,22381,22395,22360,22366
2024/9/24,12:45:00,22364,22389,22357,22387
2024/9/24,13:00:00,22385,22487,22385,22474
2024/9/24,13:15:00,22476,22497,22474,22496
2024/9/24,13:30:00,22495,22508,22485,22491
2024/9/25,08:45:00,22835,22838,22773,22773
2024/9/25,09:00:00,22775,22818,22762,22789
2024/9/25,09:15:00,22789,22845,22760,22819
2024/9/25,09:30:00,22819,22852,22804,22821
2024/9/25,09:45:00,22818,22823,22760,22789
2024/9/25,10:00:00,22789,22827,22766,22779
2024/9/25,10:15:00,22777,22803,22751,22763
2024/9/25,10:30:00,22762,22786,22739,22773
2024/9/25,10:45:00,22772,22797,22753,22759
2024/9/25,11:00:00,22762,22790,22746,22779
2024/9/25,11:15:00,22779,22812,22775,22795
2024/9/25,11:30:00,22795,22812,22775,22780
2024/9/25,11:45:00,22782,22793,22770,22788
2024/9/25,12:00:00,22788,22797,22774,22791
2024/9/25,12:15:00,22792,22811,22771,22796
2024/9/25,12:30:00,22794,22804,22785,22790
2024/9/25,12:45:00,22790,22811,22785,22802
2024/9/25,13:00:00,22801,22860,22793,22849
2024/9/25,13:15:00,22848,22854,22800,22828
2024/9/25,13:30:00,22828,22843,22785,22792
2024/9/26,08:45:00,23034,23056,23010,23031
2024/9/26,09:00:00,23029,23065,22989,22992
2024/9/26,09:15:00,22990,23000,22963,22966
2024/9/26,09:30:00,22966,22982,22940,22970
2024/9/26,09:45:00,22968,23052,22966,23044
2024/9/26,10:00:00,23045,23078,23014,23025
2024/9/26,10:15:00,23026,23052,23006,23041
2024/9/26,10:30:00,23041,23057,22971,22976
2024/9/26,10:45:00,22976,22983,22930,22948
2024/9/26,11:00:00,22949,22971,22934,22950
2024/9/26,11:15:00,22950,22983,22937,22953
2024/9/26,11:30:00,22952,22973,22938,22971
2024/9/26,11:45:00,22971,22988,22963,22976
2024/9/26,12:00:00,22975,22994,22950,22953
2024/9/26,12:15:00,22953,22979,22949,22950
2024/9/26,12:30:00,22949,22964,22934,22964
2024/9/26,12:45:00,22963,22964,22906,22928
2024/9/26,13:00:00,22927,22929,22892,22922
2024/9/26,13:15:00,22923,22953,22897,22953
2024/9/26,13:30:00,22951,22965,22936,22957
2024/9/27,08:45:00,23190,23195,23107,23107
2024/9/27,09:00:00,23107,23169,23093,23162
2024/9/27,09:15:00,23160,23175,23118,23146
2024/9/27,09:30:00,23144,23178,23113,23122
2024/9/27,09:45:00,23127,23146,23075,23080
2024/9/27,10:00:00,23080,23144,23073,23141
2024/9/27,10:15:00,23140,23152,23059,23069
2024/9/27,10:30:00,23067,23086,23025,23072
2024/9/27,10:45:00,23072,23088,22982,23001
2024/9/27,11:00:00,23002,23026,22940,22952
2024/9/27,11:15:00,22954,23010,22950,22983
2024/9/27,11:30:00,22983,22998,22946,22967
2024/9/27,11:45:00,22967,22977,22915,22923
2024/9/27,12:00:00,22925,23006,22910,22989
2024/9/27,12:15:00,22989,22995,22965,22987
2024/9/27,12:30:00,22985,23044,22983,23044
2024/9/27,12:45:00,23041,23052,23001,23008
2024/9/27,13:00:00,23008,23013,22934,22965
2024/9/27,13:15:00,22965,22986,22912,22920
2024/9/27,13:30:00,22924,22926,22878,22884
2024/9/30,08:45:00,22699,22739,22655,22700
2024/9/30,09:00:00,22700,22755,22667,22680
2024/9/30,09:15:00,22682,22724,22650,22701
2024/9/30,09:30:00,22704,22737,22641,22660
2024/9/30,09:45:00,22661,22680,22602,22630
2024/9/30,10:00:00,22629,22632,22516,22546
2024/9/30,10:15:00,22551,22555,22488,22527
2024/9/30,10:30:00,22525,22544,22447,22480
2024/9/30,10:45:00,22480,22573,22469,22537
2024/9/30,11:00:00,22538,22552,22502,22524
2024/9/30,11:15:00,22527,22570,22511,22542
2024/9/30,11:30:00,22543,22570,22525,22537
2024/9/30,11:45:00,22539,22580,22527,22562
2024/9/30,12:00:00,22562,22593,22522,22527
2024/9/30,12:15:00,22528,22536,22496,22502
2024/9/30,12:30:00,22502,22502,22460,22473
2024/9/30,12:45:00,22473,22491,22429,22429
2024/9/30,13:00:00,22431,22445,22403,22408
2024/9/30,13:15:00,22408,22425,22316,22324
2024/9/30,13:30:00,22324,22364,22316,22326
2024/10/1,08:45:00,22246,22402,22228,22383
2024/10/1,09:00:00,22382,22445,22372,22382
2024/10/1,09:15:00,22383,22457,22342,22431
2024/10/1,09:30:00,22428,22438,22387,22409
2024/10/1,09:45:00,22411,22463,22400,22412
